UsageID,CompanyID,EmployeeID,ModuleName,TaskDescription,StartTime,EndTime,TaskDuration,CompletionStatus,ErrorDetails,LastUsedDate
7784,78,3884,Leave Management,Create new leave,2024-05-22 06:30:37.025720,2024-05-22 06:46:37.025720,16.0,Not completed,Invalid data format,2024-05-15 22:08:15.163981
7785,78,3891,Leave Management,Appeal leave status,2024-04-23 19:23:01.460333,2024-04-23 19:46:01.460333,23.0,Not completed,Permission denied,2024-04-13 22:31:03.457139
7786,78,3897,Payroll,Create payroll notifications,2024-04-04 10:03:17.675149,2024-04-04 10:53:17.675149,50.0,Not completed,Invalid data format,2024-04-19 01:30:46.623211
7787,78,3882,Payroll,Edit payroll,2024-04-14 07:42:37.732885,2024-04-14 08:28:37.732885,46.0,Not completed,Permission denied,2024-04-09 21:02:13.487370
7788,78,3852,Payroll,Edit payroll,2024-05-04 22:44:53.359700,2024-05-04 23:25:53.359700,41.0,Completed,,2024-05-12 23:50:39.475698
7789,78,3860,Leave Management,Submit for approval,2024-05-16 02:33:39.827375,2024-05-16 03:18:39.827375,45.0,Not completed,Connection timeout,2024-05-22 04:39:43.648267
7790,78,3877,Payroll,Submit payroll,2024-05-17 11:47:52.882109,2024-05-17 12:15:52.882109,28.0,Not completed,Connection timeout,2024-04-05 07:35:36.667274
7791,78,3856,Leave Management,Create new leave,2024-04-20 04:42:17.379293,2024-04-20 05:31:17.379293,49.0,Not completed,Unable to process user input,2024-05-22 11:42:44.981806
7792,78,3889,Performance Review,Submit for approval,2024-04-25 02:13:54.729847,2024-04-25 02:33:54.729847,20.0,Completed,,2024-04-28 09:55:42.117270
7793,78,3895,Payroll,Edit payroll,2024-04-05 10:00:31.464058,2024-04-05 10:57:31.464058,57.0,Not completed,Permission denied,2024-04-27 19:46:41.572078
7794,78,3859,Leave Management,Create new leave,2024-04-12 02:04:00.586228,2024-04-12 02:42:00.586228,38.0,Not completed,Database error,2024-03-27 08:11:45.826374
7795,78,3857,Performance Review,Start new review,2024-04-11 15:18:39.844507,2024-04-11 16:07:39.844507,49.0,Not completed,Database error,2024-05-20 23:56:34.106030
7796,78,3890,Leave Management,Create new leave,2024-05-15 05:45:23.678174,2024-05-15 06:16:23.678174,31.0,Not completed,Database error,2024-05-03 10:18:40.148259
7797,78,3895,Leave Management,Delete leave submission,2024-04-23 06:42:27.828283,2024-04-23 07:41:27.828283,59.0,Not completed,Permission denied,2024-05-09 09:57:58.412995
7798,78,3895,Performance Review,Edit existing review,2024-04-14 17:18:07.110600,2024-04-14 17:34:07.110600,16.0,Not completed,Invalid data format,2024-04-08 11:26:20.570773
7799,78,3864,Leave Management,Appeal leave status,2024-04-21 06:18:05.610527,2024-04-21 07:17:05.610527,59.0,Not completed,Connection timeout,2024-04-22 01:14:50.189019
7800,78,3851,Performance Review,Submit for approval,2024-04-19 01:14:03.958782,2024-04-19 01:19:03.958782,5.0,Not completed,Connection timeout,2024-04-11 22:41:04.366241
7801,79,3919,Performance Review,Submit for approval,2024-05-06 01:29:35.582626,2024-05-06 02:26:35.582626,57.0,Completed,,2024-05-11 20:01:14.858334
7802,79,3947,Payroll,Edit payroll,2024-05-19 11:59:06.325872,2024-05-19 12:52:06.325872,53.0,Not completed,Unable to process user input,2024-04-03 15:29:20.274838
7803,79,3920,Leave Management,Submit for approval,2024-04-01 04:03:38.112811,2024-04-01 04:39:38.112811,36.0,Completed,,2024-04-08 16:38:38.257462
7804,79,3950,Leave Management,Submit for approval,2024-04-04 00:55:27.543633,2024-04-04 01:07:27.543633,12.0,Not completed,Connection timeout,2024-03-28 15:27:31.842125
7805,79,3936,Performance Review,Edit existing review,2024-04-08 20:34:20.623493,2024-04-08 21:05:20.623493,31.0,Not completed,Connection timeout,2024-05-21 09:08:38.545024
7806,79,3943,Payroll,Create payroll notifications,2024-05-21 02:41:35.074764,2024-05-21 03:15:35.074764,34.0,Not completed,Invalid data format,2024-04-15 14:22:12.310223
7807,79,3939,Performance Review,Submit for approval,2024-04-07 10:02:42.116603,2024-04-07 10:30:42.116603,28.0,Not completed,Connection timeout,2024-04-06 22:26:32.150743
7808,79,3903,Leave Management,Submit for approval,2024-03-28 22:36:08.308408,2024-03-28 22:55:08.308408,19.0,Completed,,2024-05-20 14:15:12.574854
7809,79,3903,Performance Review,Edit existing review,2024-03-26 09:52:17.142039,2024-03-26 10:15:17.142039,23.0,Not completed,Database error,2024-05-11 16:03:20.408124
7810,79,3940,Payroll,Create payroll notifications,2024-04-14 00:18:02.512778,2024-04-14 00:48:02.512778,30.0,Completed,,2024-04-13 16:50:23.693893
7811,79,3932,Leave Management,Submit for approval,2024-04-28 02:38:48.758050,2024-04-28 02:56:48.758050,18.0,Not completed,Unable to process user input,2024-03-30 11:27:25.389018
7812,79,3942,Performance Review,Start new review,2024-05-05 14:16:46.163167,2024-05-05 15:09:46.163167,53.0,Not completed,Permission denied,2024-05-07 16:09:07.169589
7813,79,3913,Leave Management,Submit for approval,2024-03-25 03:39:28.712451,2024-03-25 04:19:28.712451,40.0,Completed,,2024-04-21 07:52:23.436746
7814,79,3939,Payroll,Edit payroll,2024-05-15 21:49:41.096039,2024-05-15 22:15:41.096039,26.0,Not completed,Permission denied,2024-05-09 03:21:24.534210
7815,79,3933,Performance Review,Submit for approval,2024-05-07 00:00:08.650635,2024-05-07 00:08:08.650635,8.0,Not completed,Invalid data format,2024-04-29 07:16:27.832392
7816,79,3914,Payroll,Submit payroll,2024-05-09 14:27:33.075554,2024-05-09 14:58:33.075554,31.0,Completed,,2024-04-18 17:34:27.390213
7817,79,3939,Leave Management,Appeal leave status,2024-04-14 05:35:01.146647,2024-04-14 06:25:01.146647,50.0,Not completed,Invalid data format,2024-05-13 17:58:49.767225
7818,79,3933,Performance Review,Start new review,2024-03-31 16:26:56.208494,2024-03-31 16:50:56.208494,24.0,Not completed,Connection timeout,2024-04-03 01:11:29.991417
7819,79,3934,Leave Management,Create new leave,2024-04-18 13:53:11.326196,2024-04-18 14:14:11.326196,21.0,Completed,,2024-05-03 10:16:25.932249
7820,79,3949,Performance Review,Edit existing review,2024-05-11 11:17:41.183767,2024-05-11 11:41:41.183767,24.0,Not completed,Permission denied,2024-03-25 18:54:25.028618
7821,79,3924,Payroll,Edit payroll,2024-04-04 10:34:50.567875,2024-04-04 11:08:50.567875,34.0,Completed,,2024-03-24 15:55:43.390181
7822,79,3950,Leave Management,Appeal leave status,2024-05-07 06:31:05.340107,2024-05-07 07:12:05.340107,41.0,Not completed,Invalid data format,2024-05-17 16:52:27.890843
7823,79,3944,Performance Review,Delete review,2024-03-30 12:02:24.696390,2024-03-30 12:46:24.696390,44.0,Not completed,Invalid data format,2024-05-20 05:40:15.670116
7824,79,3948,Payroll,Create payroll notifications,2024-05-21 03:56:58.759407,2024-05-21 04:39:58.759407,43.0,Completed,,2024-04-26 09:10:46.982697
7825,79,3932,Payroll,Edit payroll,2024-05-09 14:51:35.714236,2024-05-09 15:21:35.714236,30.0,Not completed,Permission denied,2024-04-05 12:39:49.658747
7826,79,3947,Performance Review,Start new review,2024-04-30 09:00:23.998718,2024-04-30 09:05:23.998718,5.0,Completed,,2024-04-30 23:19:40.311318
7827,79,3947,Performance Review,Edit existing review,2024-05-17 07:36:56.666057,2024-05-17 08:03:56.666057,27.0,Completed,,2024-04-06 04:16:43.055321
7828,79,3904,Performance Review,Submit for approval,2024-03-29 13:39:54.884749,2024-03-29 14:03:54.884749,24.0,Completed,,2024-05-10 15:17:12.659861
7829,79,3907,Performance Review,Start new review,2024-05-14 01:22:45.495458,2024-05-14 02:19:45.495458,57.0,Completed,,2024-05-06 18:38:59.085994
7830,79,3941,Performance Review,Start new review,2024-03-26 00:43:31.779114,2024-03-26 01:19:31.779114,36.0,Completed,,2024-03-28 03:57:58.451111
7831,79,3928,Performance Review,Delete review,2024-04-04 01:59:44.735283,2024-04-04 02:05:44.735283,6.0,Not completed,Unable to process user input,2024-04-08 08:38:24.059756
7832,79,3940,Performance Review,Start new review,2024-04-29 06:56:47.589816,2024-04-29 07:28:47.589816,32.0,Completed,,2024-04-26 05:34:10.118584
7833,79,3909,Leave Management,Create new leave,2024-03-30 11:11:43.341607,2024-03-30 11:25:43.341607,14.0,Completed,,2024-05-08 05:10:27.447591
7834,79,3914,Performance Review,Start new review,2024-05-20 20:34:53.037453,2024-05-20 20:51:53.037453,17.0,Completed,,2024-05-03 11:13:21.203794
7835,79,3931,Payroll,Create payroll notifications,2024-05-03 22:54:56.991581,2024-05-03 23:27:56.991581,33.0,Completed,,2024-05-08 15:12:13.041984
7836,79,3939,Performance Review,Delete review,2024-03-29 22:36:05.392111,2024-03-29 23:12:05.392111,36.0,Not completed,Connection timeout,2024-05-13 18:56:15.287802
7837,79,3912,Payroll,Edit payroll,2024-05-16 13:57:52.649112,2024-05-16 14:32:52.649112,35.0,Not completed,Invalid data format,2024-03-30 14:44:07.935524
7838,79,3918,Performance Review,Start new review,2024-05-17 22:57:42.926239,2024-05-17 23:33:42.926239,36.0,Completed,,2024-04-21 02:10:20.521648
7839,79,3920,Payroll,Create payroll notifications,2024-04-10 09:40:47.712101,2024-04-10 10:15:47.712101,35.0,Not completed,Permission denied,2024-05-12 15:07:06.761482
7840,79,3941,Payroll,Submit payroll,2024-05-03 21:00:17.368014,2024-05-03 21:49:17.368014,49.0,Completed,,2024-05-14 04:00:44.699804
7841,79,3905,Payroll,Create payroll notifications,2024-04-30 02:35:43.596232,2024-04-30 03:35:43.596232,60.0,Not completed,Invalid data format,2024-05-18 08:03:19.435960
7842,79,3936,Payroll,Create payroll notifications,2024-04-23 16:30:04.787686,2024-04-23 16:49:04.787686,19.0,Not completed,Connection timeout,2024-04-06 05:36:56.549110
7843,79,3934,Performance Review,Submit for approval,2024-03-29 13:40:08.032063,2024-03-29 14:35:08.032063,55.0,Completed,,2024-04-22 13:59:50.510605
7844,79,3912,Leave Management,Create new leave,2024-05-10 08:25:36.457842,2024-05-10 09:20:36.457842,55.0,Not completed,Unable to process user input,2024-05-02 01:49:07.743074
7845,79,3924,Payroll,Edit payroll,2024-04-13 17:30:50.536200,2024-04-13 17:42:50.536200,12.0,Not completed,Permission denied,2024-05-05 01:24:10.463764
7846,79,3945,Payroll,Submit payroll,2024-04-17 01:30:05.468367,2024-04-17 01:50:05.468367,20.0,Not completed,Invalid data format,2024-04-24 12:48:33.909556
7847,79,3946,Payroll,Submit payroll,2024-04-06 17:18:25.340515,2024-04-06 17:49:25.340515,31.0,Not completed,Connection timeout,2024-04-20 18:28:44.000545
7848,79,3909,Payroll,Submit payroll,2024-04-15 17:28:01.619833,2024-04-15 18:00:01.619833,32.0,Not completed,Permission denied,2024-04-10 02:10:56.392212
7849,79,3932,Leave Management,Appeal leave status,2024-05-04 22:46:54.133971,2024-05-04 23:26:54.133971,40.0,Not completed,Permission denied,2024-05-03 17:37:23.943822
7850,79,3936,Performance Review,Submit for approval,2024-04-15 12:37:08.002363,2024-04-15 13:27:08.002363,50.0,Not completed,Permission denied,2024-04-01 22:50:03.726587
7851,79,3942,Leave Management,Delete leave submission,2024-04-16 00:21:54.305357,2024-04-16 01:20:54.305357,59.0,Completed,,2024-05-16 02:54:15.529012
7852,79,3941,Payroll,Create payroll notifications,2024-03-27 03:16:46.054154,2024-03-27 03:38:46.054154,22.0,Not completed,Permission denied,2024-04-03 16:50:09.983955
7853,79,3908,Leave Management,Create new leave,2024-05-03 19:45:59.425585,2024-05-03 20:37:59.425585,52.0,Not completed,Invalid data format,2024-04-06 17:31:13.577479
7854,79,3938,Payroll,Submit payroll,2024-05-14 13:45:26.283360,2024-05-14 14:29:26.283360,44.0,Completed,,2024-04-01 17:53:31.237997
7855,79,3923,Leave Management,Appeal leave status,2024-04-13 03:14:22.296060,2024-04-13 03:35:22.296060,21.0,Completed,,2024-05-09 05:52:16.114033
7856,79,3906,Performance Review,Start new review,2024-04-26 15:32:41.301319,2024-04-26 16:03:41.301319,31.0,Completed,,2024-04-04 11:40:26.553306
7857,79,3917,Payroll,Edit payroll,2024-04-14 19:11:09.527842,2024-04-14 19:56:09.527842,45.0,Completed,,2024-05-23 14:45:24.968713
7858,79,3916,Payroll,Create payroll notifications,2024-04-08 05:33:31.558228,2024-04-08 05:51:31.558228,18.0,Completed,,2024-03-27 11:21:18.980449
7859,79,3942,Performance Review,Submit for approval,2024-04-03 17:31:21.502816,2024-04-03 17:37:21.502816,6.0,Not completed,Unable to process user input,2024-05-09 16:11:35.460043
7860,79,3933,Leave Management,Appeal leave status,2024-05-13 23:14:22.798295,2024-05-14 00:14:22.798295,60.0,Not completed,Invalid data format,2024-04-15 07:24:06.299520
7861,79,3906,Leave Management,Delete leave submission,2024-04-14 02:32:13.200719,2024-04-14 02:43:13.200719,11.0,Not completed,Permission denied,2024-04-19 21:10:21.892875
7862,79,3942,Payroll,Create payroll notifications,2024-04-01 23:33:50.987290,2024-04-01 23:38:50.987290,5.0,Completed,,2024-04-27 08:08:26.883625
7863,79,3945,Payroll,Edit payroll,2024-04-13 12:21:04.463538,2024-04-13 13:11:04.463538,50.0,Not completed,Connection timeout,2024-04-26 17:26:57.920495
7864,79,3937,Leave Management,Submit for approval,2024-04-07 12:33:58.803434,2024-04-07 13:07:58.803434,34.0,Completed,,2024-04-19 10:12:09.665996
7865,79,3903,Payroll,Submit payroll,2024-04-22 12:25:38.192386,2024-04-22 13:25:38.192386,60.0,Not completed,Connection timeout,2024-04-14 15:53:38.851932
7866,79,3939,Performance Review,Submit for approval,2024-04-12 21:33:19.909071,2024-04-12 21:45:19.909071,12.0,Not completed,Database error,2024-05-04 20:09:33.573102
7867,79,3929,Leave Management,Appeal leave status,2024-04-24 08:01:38.379415,2024-04-24 08:43:38.379415,42.0,Not completed,Database error,2024-03-31 03:51:56.914247
7868,79,3945,Performance Review,Submit for approval,2024-04-14 17:11:43.236367,2024-04-14 17:43:43.236367,32.0,Completed,,2024-05-05 17:29:03.125013
7869,79,3948,Performance Review,Edit existing review,2024-04-04 16:49:40.695294,2024-04-04 17:02:40.695294,13.0,Completed,,2024-03-31 09:13:42.044152
7870,79,3947,Performance Review,Start new review,2024-04-05 13:15:59.130733,2024-04-05 13:30:59.130733,15.0,Not completed,Connection timeout,2024-05-03 10:32:21.058561
7871,79,3907,Payroll,Create payroll notifications,2024-03-25 04:07:48.008339,2024-03-25 04:29:48.008339,22.0,Not completed,Unable to process user input,2024-04-08 08:08:29.990475
7872,79,3944,Performance Review,Edit existing review,2024-05-15 00:28:14.166128,2024-05-15 00:42:14.166128,14.0,Not completed,Permission denied,2024-05-05 09:04:01.847809
7873,79,3918,Leave Management,Appeal leave status,2024-05-21 01:40:16.863365,2024-05-21 02:21:16.863365,41.0,Not completed,Invalid data format,2024-04-19 00:38:37.574719
7874,79,3917,Payroll,Create payroll notifications,2024-03-31 05:42:43.670567,2024-03-31 05:59:43.670567,17.0,Completed,,2024-05-08 11:31:29.433436
7875,79,3934,Payroll,Edit payroll,2024-05-11 23:40:57.164130,2024-05-12 00:39:57.164130,59.0,Not completed,Unable to process user input,2024-05-17 06:01:25.628134
7876,79,3913,Performance Review,Edit existing review,2024-05-04 11:29:37.051931,2024-05-04 12:13:37.051931,44.0,Not completed,Database error,2024-03-30 00:53:01.880251
7877,79,3940,Performance Review,Submit for approval,2024-03-24 01:07:00.521925,2024-03-24 02:01:00.521925,54.0,Not completed,Permission denied,2024-04-21 09:03:36.355165
7878,79,3943,Leave Management,Create new leave,2024-05-10 11:21:00.669827,2024-05-10 11:37:00.669827,16.0,Completed,,2024-04-02 16:47:26.327013
7879,79,3905,Payroll,Edit payroll,2024-03-31 08:19:59.637359,2024-03-31 08:26:59.637359,7.0,Completed,,2024-05-19 12:59:13.180546
7880,79,3930,Leave Management,Appeal leave status,2024-05-07 20:54:23.223289,2024-05-07 21:37:23.223289,43.0,Completed,,2024-04-18 19:26:48.553835
7881,79,3901,Payroll,Create payroll notifications,2024-04-19 19:47:17.051172,2024-04-19 20:29:17.051172,42.0,Completed,,2024-05-17 21:38:53.556705
7882,79,3917,Payroll,Submit payroll,2024-05-08 03:22:33.205562,2024-05-08 04:17:33.205562,55.0,Not completed,Connection timeout,2024-03-25 18:43:55.061996
7883,79,3933,Payroll,Create payroll notifications,2024-04-27 01:33:14.905537,2024-04-27 02:27:14.905537,54.0,Not completed,Unable to process user input,2024-04-29 19:55:24.389404
7884,79,3941,Performance Review,Start new review,2024-04-11 09:26:39.107272,2024-04-11 09:41:39.107272,15.0,Completed,,2024-05-05 10:57:08.972585
7885,79,3941,Leave Management,Appeal leave status,2024-04-27 23:22:49.743374,2024-04-27 23:41:49.743374,19.0,Completed,,2024-04-27 05:44:25.955549
7886,79,3911,Payroll,Create payroll notifications,2024-05-04 06:25:05.019788,2024-05-04 06:51:05.019788,26.0,Completed,,2024-04-16 08:49:39.274011
7887,79,3946,Leave Management,Appeal leave status,2024-04-11 11:59:02.204787,2024-04-11 12:56:02.204787,57.0,Completed,,2024-03-25 04:35:18.619666
7888,79,3909,Payroll,Edit payroll,2024-05-06 15:54:24.748843,2024-05-06 16:08:24.748843,14.0,Completed,,2024-05-15 01:01:39.994018
7889,79,3946,Leave Management,Create new leave,2024-05-11 17:24:33.087505,2024-05-11 18:14:33.087505,50.0,Completed,,2024-04-08 17:42:36.909845
7890,79,3936,Performance Review,Delete review,2024-05-07 23:41:01.619298,2024-05-08 00:31:01.619298,50.0,Not completed,Database error,2024-05-18 15:03:12.435383
7891,79,3925,Leave Management,Appeal leave status,2024-04-11 02:27:49.770540,2024-04-11 02:52:49.770540,25.0,Not completed,Unable to process user input,2024-05-02 07:11:58.163178
7892,79,3937,Leave Management,Create new leave,2024-05-08 09:55:25.120855,2024-05-08 10:25:25.120855,30.0,Not completed,Permission denied,2024-04-02 10:01:13.951283
7893,79,3948,Leave Management,Delete leave submission,2024-04-09 22:55:53.110801,2024-04-09 23:24:53.110801,29.0,Not completed,Database error,2024-05-09 00:58:35.606182
7894,79,3938,Leave Management,Create new leave,2024-05-01 10:50:56.153171,2024-05-01 11:03:56.153171,13.0,Completed,,2024-04-03 23:01:53.385486
7895,79,3936,Payroll,Edit payroll,2024-03-26 17:32:06.805598,2024-03-26 17:39:06.805598,7.0,Completed,,2024-04-02 16:25:12.324729
7896,79,3910,Payroll,Submit payroll,2024-04-04 19:12:12.829948,2024-04-04 20:06:12.829948,54.0,Completed,,2024-05-08 04:48:34.908625
7897,79,3925,Leave Management,Submit for approval,2024-04-12 08:58:22.656448,2024-04-12 09:12:22.656448,14.0,Completed,,2024-05-12 08:25:10.418510
7898,79,3903,Payroll,Create payroll notifications,2024-04-08 13:39:32.274961,2024-04-08 14:07:32.274961,28.0,Not completed,Database error,2024-04-08 04:49:28.367714
7899,79,3946,Payroll,Submit payroll,2024-05-15 10:04:12.412632,2024-05-15 10:33:12.412632,29.0,Completed,,2024-03-24 19:07:17.200340
7900,79,3945,Leave Management,Delete leave submission,2024-04-10 20:01:06.657883,2024-04-10 20:54:06.657883,53.0,Completed,,2024-05-18 14:50:13.425667
