FeedbackID,CompanyID,EmployeeID,ModuleName,FeedbackType,FeedbackText,FeedbackDate,Rating
29598,99,4921,Performance Review,Bug,Unable to start a new performance review for an employee.,2023-09-17,5.0
29599,99,4908,Payroll,Bug,There is a bug in the leave management approval process.,2024-01-01,3.0
29600,99,4946,Payroll,Suggestion for improvement,I encountered an issue while starting a new performance review.,2024-05-07,4.0
29601,99,4903,Payroll,Bug,I encountered an issue while starting a new performance review.,2023-08-28,3.0
29602,99,4928,Payroll,Suggestion for improvement,Suggestion: Allow bulk approval of leave requests.,2024-02-18,5.0
29603,99,4905,Leave Management,Bug,The performance review module is missing some key functionalities.,2023-09-26,1.0
29604,99,4910,Performance Review,Bug,Leave status appeal process needs improvement.,2023-12-17,3.0
29605,99,4931,Leave Management,Bug,Performance review module should allow adding attachments.,2023-06-03,5.0
29606,99,4941,Payroll,Bug,I found a bug when trying to delete a leave submission.,2024-02-07,1.0
29607,99,4944,Leave Management,Bug,Suggestion: Include an option to export payroll data as CSV.,2024-03-10,1.0
29608,99,4916,Performance Review,Bug,Leave submission page takes too long to load.,2024-03-02,2.0
29609,99,4923,Performance Review,Bug,Unable to start a new performance review for an employee.,2023-11-27,1.0
29610,99,4927,Performance Review,Bug,Suggestion: Improve the search functionality in performance reviews.,2023-07-28,4.0
29611,99,4936,Leave Management,Bug,Suggestion: Include a dashboard for quick performance metrics.,2024-03-03,1.0
29612,99,4914,Performance Review,Suggestion for improvement,There is a glitch in the payroll calculation.,2023-10-08,3.0
29613,99,4943,Payroll,Suggestion for improvement,Suggestion: Improve the load time for payroll reports.,2024-04-09,3.0
29614,99,4903,Leave Management,Bug,Performance review module should allow adding attachments.,2023-11-16,2.0
29615,99,4904,Payroll,Suggestion for improvement,Bug: Error message displayed when submitting payroll.,2024-04-16,3.0
29616,99,4939,Leave Management,Suggestion for improvement,There is a bug in the leave management approval process.,2023-06-25,5.0
29617,99,4902,Leave Management,Suggestion for improvement,Unable to start a new performance review for an employee.,2023-12-22,3.0
29618,99,4901,Leave Management,Bug,The interface for submitting leave is not user-friendly.,2023-12-27,2.0
29619,99,4917,Performance Review,Bug,It would be great if we could have more filtering options in the performance review module.,2023-10-20,5.0
29620,99,4938,Leave Management,Suggestion for improvement,Suggestion: Add notifications for upcoming review deadlines.,2023-10-01,1.0
29621,99,4919,Payroll,Suggestion for improvement,The payroll module could use a better summary report feature.,2023-10-14,4.0
29622,99,4916,Payroll,Bug,Leave management approval workflow is confusing.,2023-09-01,2.0
29623,99,4913,Performance Review,Suggestion for improvement,Bug: Error message displayed when submitting payroll.,2024-04-02,3.0
29624,99,4914,Performance Review,Suggestion for improvement,Leave status appeal process needs improvement.,2023-06-05,2.0
29625,99,4936,Leave Management,Bug,There is a glitch in the payroll calculation.,2024-03-29,3.0
29626,99,4908,Leave Management,Bug,Bug: Unable to appeal leave status change.,2024-03-29,4.0
29627,99,4910,Leave Management,Bug,Suggestion: Include an option to export payroll data as CSV.,2023-11-14,1.0
29628,99,4928,Leave Management,Suggestion for improvement,Suggestion: Provide more detailed error messages.,2024-04-11,3.0
29629,99,4950,Leave Management,Suggestion for improvement,Suggestion: Make the review submission process more intuitive.,2024-03-13,2.0
29630,99,4916,Performance Review,Suggestion for improvement,Leave submission page takes too long to load.,2023-09-26,3.0
29631,99,4945,Leave Management,Bug,I encountered an error while trying to edit payroll details.,2024-01-16,3.0
29632,99,4930,Performance Review,Bug,The interface for submitting leave is not user-friendly.,2023-12-15,3.0
29633,99,4926,Performance Review,Suggestion for improvement,Suggestion: Allow bulk approval of leave requests.,2023-09-04,1.0
29634,99,4950,Performance Review,Bug,Suggestion: Add a feature to customize payroll notifications.,2023-12-11,4.0
29635,99,4937,Payroll,Bug,It would be great if we could have more filtering options in the performance review module.,2023-10-18,1.0
29636,99,4918,Payroll,Bug,Suggestion: Add a feature to customize payroll notifications.,2023-12-16,2.0
29637,99,4915,Performance Review,Suggestion for improvement,The interface for submitting leave is not user-friendly.,2023-11-24,5.0
29638,99,4920,Leave Management,Bug,The payroll module could use a better summary report feature.,2023-07-06,4.0
29639,99,4928,Payroll,Suggestion for improvement,The interface for submitting leave is not user-friendly.,2023-07-20,3.0
29640,99,4909,Performance Review,Bug,Bug: Dates are not being saved correctly in the leave management module.,2024-03-27,3.0
29641,99,4918,Performance Review,Bug,Leave status appeal process needs improvement.,2023-08-01,3.0
29642,99,4944,Payroll,Bug,Suggestion: Improve the load time for payroll reports.,2023-10-03,3.0
29643,99,4933,Payroll,Bug,The payroll module could use a better summary report feature.,2024-05-05,4.0
29644,99,4941,Payroll,Suggestion for improvement,Bug: Unable to appeal leave status change.,2023-10-05,1.0
29645,99,4948,Leave Management,Suggestion for improvement,The application crashes when I try to submit payroll.,2024-03-19,2.0
29646,99,4929,Performance Review,Suggestion for improvement,Leave management does not show accurate leave balance.,2023-12-02,4.0
29647,99,4901,Performance Review,Bug,The interface for submitting leave is not user-friendly.,2023-12-24,2.0
29648,99,4913,Payroll,Bug,I found a bug when trying to delete a leave submission.,2023-09-03,3.0
29649,99,4908,Payroll,Bug,Leave status appeal process needs improvement.,2024-03-11,1.0
29650,99,4917,Payroll,Bug,The payroll module does not update employee details correctly.,2024-02-29,2.0
29651,99,4937,Leave Management,Suggestion for improvement,Leave management approval workflow is confusing.,2023-11-29,5.0
29652,99,4946,Payroll,Bug,Bug: Error message displayed when submitting payroll.,2023-08-03,1.0
29653,99,4920,Payroll,Suggestion for improvement,Suggestion: Allow bulk approval of leave requests.,2024-01-26,4.0
29654,99,4934,Payroll,Bug,Bug: Unable to appeal leave status change.,2024-04-01,1.0
29655,99,4901,Leave Management,Suggestion for improvement,The application crashes when I try to submit payroll.,2024-01-20,2.0
29656,99,4944,Performance Review,Suggestion for improvement,Suggestion: Include an option to export payroll data as CSV.,2023-09-09,4.0
29657,99,4938,Leave Management,Suggestion for improvement,The application crashes when I try to submit payroll.,2024-02-15,4.0
29658,99,4938,Performance Review,Suggestion for improvement,I found a bug when trying to delete a leave submission.,2024-05-20,3.0
29659,99,4913,Payroll,Bug,Leave status appeal process needs improvement.,2024-03-11,2.0
29660,99,4925,Performance Review,Suggestion for improvement,Suggestion: Add notifications for upcoming review deadlines.,2023-06-27,3.0
29661,99,4904,Performance Review,Suggestion for improvement,Leave management does not show accurate leave balance.,2024-03-08,1.0
29662,99,4932,Payroll,Bug,The payroll module could use a better summary report feature.,2023-10-11,3.0
29663,99,4908,Payroll,Suggestion for improvement,The system logs me out unexpectedly while working on performance reviews.,2023-12-26,2.0
29664,99,4934,Leave Management,Bug,The payroll module does not update employee details correctly.,2024-04-02,3.0
29665,99,4919,Leave Management,Suggestion for improvement,Suggestion: Allow bulk approval of leave requests.,2024-02-02,3.0
29666,99,4911,Leave Management,Suggestion for improvement,Suggestion: Include a dashboard for quick performance metrics.,2024-02-25,1.0
29667,99,4901,Performance Review,Suggestion for improvement,Bug: Unable to appeal leave status change.,2024-02-10,3.0
29668,99,4929,Leave Management,Bug,The performance review module is missing some key functionalities.,2023-09-09,2.0
29669,99,4909,Payroll,Suggestion for improvement,The payroll module does not update employee details correctly.,2023-10-26,2.0
29670,99,4916,Leave Management,Suggestion for improvement,Bug: Unable to appeal leave status change.,2023-10-17,3.0
29671,99,4916,Payroll,Suggestion for improvement,I encountered an issue while starting a new performance review.,2023-07-07,3.0
29672,99,4937,Performance Review,Suggestion for improvement,Unable to start a new performance review for an employee.,2023-11-20,3.0
29673,99,4939,Performance Review,Bug,The system logs me out unexpectedly while working on performance reviews.,2023-08-09,1.0
29674,99,4917,Performance Review,Suggestion for improvement,Suggestion: Improve the search functionality in performance reviews.,2024-02-16,3.0
29675,99,4909,Leave Management,Suggestion for improvement,The system logs me out unexpectedly while working on performance reviews.,2024-05-20,3.0
29676,99,4924,Payroll,Bug,I found a bug when trying to delete a leave submission.,2024-04-17,2.0
29677,99,4950,Payroll,Bug,The interface for submitting leave is not user-friendly.,2023-07-23,1.0
29678,99,4940,Leave Management,Bug,I encountered an error while trying to edit payroll details.,2023-09-16,5.0
29679,99,4907,Payroll,Suggestion for improvement,It would be great if we could have more filtering options in the performance review module.,2023-10-23,2.0
29680,99,4902,Payroll,Bug,The application crashes when I try to submit payroll.,2023-11-09,3.0
29681,99,4930,Leave Management,Suggestion for improvement,The performance review module is missing some key functionalities.,2023-09-21,2.0
29682,99,4942,Performance Review,Bug,Suggestion: Provide more detailed error messages.,2024-05-04,4.0
29683,99,4910,Leave Management,Bug,I found a bug when trying to delete a leave submission.,2023-09-04,3.0
29684,99,4915,Leave Management,Suggestion for improvement,Bug: Error message displayed when submitting payroll.,2023-12-08,1.0
29685,99,4942,Leave Management,Bug,Suggestion: Make the review submission process more intuitive.,2024-03-09,3.0
29686,99,4922,Performance Review,Suggestion for improvement,I encountered an error while trying to edit payroll details.,2024-04-15,3.0
29687,99,4918,Leave Management,Suggestion for improvement,Suggestion: Provide more detailed error messages.,2024-02-10,2.0
29688,99,4939,Payroll,Suggestion for improvement,Performance review module should allow adding attachments.,2024-04-08,3.0
29689,99,4915,Performance Review,Suggestion for improvement,Leave submission page takes too long to load.,2024-01-29,1.0
29690,99,4918,Performance Review,Bug,Performance review module should allow adding attachments.,2023-12-04,5.0
29691,99,4942,Leave Management,Suggestion for improvement,The application crashes when I try to submit payroll.,2023-12-24,1.0
29692,99,4946,Performance Review,Bug,Suggestion: Add a feature to customize payroll notifications.,2024-02-20,3.0
29693,99,4919,Payroll,Suggestion for improvement,Suggestion: Add a feature to customize payroll notifications.,2024-01-03,3.0
29694,99,4912,Performance Review,Bug,Leave management approval workflow is confusing.,2024-05-15,1.0
29695,99,4949,Leave Management,Suggestion for improvement,There is a bug in the leave management approval process.,2024-03-04,5.0
29696,99,4934,Performance Review,Bug,The performance review module is missing some key functionalities.,2023-11-19,3.0
29697,99,4920,Payroll,Bug,Suggestion: Make the review submission process more intuitive.,2024-04-14,2.0
29698,99,4940,Performance Review,Suggestion for improvement,Suggestion: Include a dashboard for quick performance metrics.,2023-07-14,4.0
29699,99,4902,Performance Review,Bug,I encountered an issue while starting a new performance review.,2023-08-04,3.0
29700,99,4934,Payroll,Bug,The payroll module does not update employee details correctly.,2023-09-30,1.0
29701,100,4960,Payroll,Bug,Leave management does not show accurate leave balance.,2023-06-07,3.0
